doc_label,doc_content
doyle-81-13,whether lost fin battle born without hard say
doyle-81-14,wait bit old chap give ye wounded arm cried cruel flask pointing whale line near
doyle-81-15,mind thee cried starbuck
doyle-81-15,give way german
doyle-81-16,one intent combined rival boats pointed one fish largest therefore valuable whale nearest whales going great velocity moreover almost pursuit time
doyle-81-16,juncture pequod keels shot three german boats last lowered great start derick boat still led chase though every moment neared foreign
doyle-81-16,thing already nigh mark would enabled dart iron could completely pass
doyle-81-16,derick seemed quite confident would case occasionally shook lamp feeder boats
doyle-81-17,dog cried starbuck poor box filled five minutes ago old intense whisper give way
doyle-81-17,dog
doyle-81-18,tell ye men cried stubb crew religion get mad like eat yarman pull ye
doyle-81-18,ye going let rascal beat ye
doyle-81-18,ye love
doyle-81-18,best man
doyle-81-18,come ye burst blood vessel
doyle-81-18,dropping anchor overboard budge inch becalmed
doyle-81-18,grass growing boat bottom lord mast
doyle-81-18,boys
doyle-81-18,look yarman
doyle-81-18,short long men ye fire
doyle-81-19,oh
doyle-81-19,see makes cried flask dancing hump oh pile beef lays like log
doyle-81-19,oh
doyle-81-19,lads spring jacks supper know lads baked clams oh spring hundred lose oh see yarman oh ye pull lads
doyle-81-19,ye love sperm
doyle-81-19,goes three thousand dollars men
doyle-81-19,whole
doyle-81-19,england
doyle-81-19,oh yarman
doyle-81-20,moment derick act pitching lamp feeder advancing boats also oil perhaps double view way time backward toss
doyle-81-21,unmannerly dutch cried stubb
doyle-81-21,pull men like fifty thousand line battle ship loads red haired devils
doyle-81-21,ye say tashtego man snap spine two twenty pieces honor old
doyle-81-21,ye say
doyle-81-22,say pull like god dam cried indian
doyle-81-23,fiercely german pequod three boats began ranging almost disposed neared
doyle-81-23,fine loose attitude headsman drawing near prey three mates stood occasionally backing oarsman exhilarating cry slides
doyle-81-23,hurrah white ash breeze
doyle-81-23,yarman
doyle-81-23,sail
doyle-81-24,decided original start derick spite gallantry would proved victor race righteous judgment descended upon caught blade oarsman
doyle-81-24,clumsy lubber striving free white ash consequence derick boat nigh capsizing thundering away men mighty rage good time starbuck stubb flask
doyle-81-24,shout took mortal start forwards slantingly ranged german quarter
doyle-81-24,instant four boats whale immediate wake stretching sides foaming swell made
doyle-81-25,terrific sight
doyle-81-25,whale going head sending spout continual tormented jet one poor fin beat side agony fright
doyle-81-25,hand flight still every billow broke spasmodically sank sea sideways rolled towards sky one beating fin
doyle-81-25,seen bird wing making affrighted broken circles air vainly striving escape hawks
doyle-81-25,bird voice cries make known fear fear vast dumb brute sea chained enchanted voice save spiracle made sight unspeakably still amazing bulk jaw omnipotent tail enough stoutest man
doyle-81-26,seeing moments would give pequod boats advantage rather thus game derick hazard must seemed unusually long dart ere last chance would ever escape
doyle-81-27,sooner harpooneer stand stroke three queequeg tashtego daggoo instinctively sprang feet standing row simultaneously pointed barbs darted head german harpooneer three nantucket irons entered whale
doyle-81-27,blinding vapors foam white fire
doyle-81-27,three boats first fury whale headlong rush german aside force derick harpooneer spilled sailed three flying keels
doyle-81-28,afraid butter boxes cried stubb casting passing glance upon shot ye picked presently right saw sharks astern st dogs know relieve distressed
doyle-81-28,hurrah
doyle-81-28,way sail
doyle-81-28,every keel
doyle-81-28,hurrah
doyle-81-28,go like three kettles tail mad
doyle-81-28,puts mind fastening elephant plain makes wheel spokes fly boys fasten way danger pitched strike hill
doyle-81-28,hurrah
doyle-81-28,way fellow feels going jones rush endless inclined plane
doyle-81-28,hurrah
doyle-81-28,whale carries everlasting
doyle-81-29,monster run brief one
doyle-81-29,giving sudden gasp tumultuously sounded
doyle-81-29,grating rush three lines flew round force deep grooves fearful harpooneers rapid sounding would soon lines using dexterous might caught repeated smoking turns rope hold till last owing perpendicular strain lead chocks boats whence three ropes went straight blue gunwales bows almost even water three high air
doyle-81-29,whale soon sound time remained attitude fearful line though position little ticklish
doyle-81-29,though boats taken lost way yet holding called sharp barbs live flesh back often torments leviathan soon rising meet sharp lance foes
doyle-81-29,yet speak peril thing doubted whether course always best reasonable presume longer stricken whale stays water exhausted
doyle-81-29,owing enormous surface full grown sperm whale something less square feet pressure water immense
doyle-81-29,know atmospheric weight stand even ground air vast burden whale bearing back column two hundred fathoms ocean
doyle-81-29,must least equal weight fifty
doyle-81-29,one whaleman estimated weight twenty line battle ships guns stores men board
doyle-81-30,three boats lay gently rolling sea gazing eternal blue noon single cry sort nay much bubble came depths landsman would thought beneath silence placidity utmost monster seas wrenching agony
doyle-81-30,eight inches perpendicular rope visible bows
doyle-81-30,seems three thin threads great leviathan suspended like big weight eight day clock
doyle-81-30,suspended
doyle-81-30,three bits board
doyle-81-30,creature triumphantly canst thou fill skin barbed irons
doyle-81-30,head fish spears
doyle-81-30,sword hold spear dart iron arrow make flee darts counted shaking spear creature
doyle-81-30,oh
doyle-81-30,follow prophets
doyle-81-30,strength thousand tail leviathan run head mountains sea hide pequod fish spears
doyle-81-31,sloping afternoon sunlight shadows three boats sent beneath surface must long enough broad enough shade half
doyle-81-31,tell appalling wounded whale must huge phantoms flitting head
doyle-81-32,stand men stirs cried starbuck three lines suddenly vibrated water distinctly upwards magnetic life death whale every oarsman felt seat
doyle-81-32,next moment relieved great part downward strain bows boats gave sudden upwards small dense herd white bears scared sea
doyle-81-33,haul
doyle-81-33,haul cried starbuck rising
doyle-81-34,lines hardly instant one hand breadth could gained long quick coils flung back dripping boats soon whale broke water within two ship lengths hunters
doyle-81-35,motions plainly extreme exhaustion
doyle-81-35,land animals certain flood many veins whereby wounded blood degree least instantly shut certain directions
doyle-81-35,whale one whose peculiarities entire non structure blood vessels pierced even small point harpoon deadly begun upon whole system heightened extraordinary pressure water great distance surface life may incessant streams
doyle-81-35,yet vast quantity blood distant numerous interior fountains keep thus considerable period even drought river flow whose source well springs far hills
doyle-81-35,even boats pulled upon whale perilously drew swaying flukes lances darted followed steady jets new made wound kept continually playing natural spout hole head intervals however rapid sending affrighted moisture air
doyle-81-35,last blood yet came vital part thus far struck
doyle-81-35,life significantly call untouched
doyle-81-36,boats closely surrounded whole upper part form much ordinarily submerged plainly revealed
doyle-81-36,eyes rather places eyes beheld
