doc_label,doc_content
doyle-37-91,come mary 's stead tray
doyle-37-92,hour spending
doyle-37-92,tell dark dreary hopeless life dragged months past
doyle-37-92,nothing expecting nothing night feeling sensation cold let fire go hunger forgot eat ceaseless sorrow times delirium desire behold jane
doyle-37-92,yes restoration longed lost sight
doyle-37-92,jane says loves
doyle-37-92,depart suddenly came
doyle-37-92,morrow fear shall find
doyle-37-93,commonplace practical reply train disturbed ideas sure best reassuring frame mind
doyle-37-93,passed finger eyebrows remarked scorched apply something make grow broad black ever
doyle-37-94,use good way beneficent spirit fatal moment desert passing shadow whither unknown remaining afterwards
doyle-37-95,pocket comb sir
doyle-37-96,jane
doyle-37-97,comb shaggy black mane
doyle-37-97,find rather examine close talk fairy sure
doyle-37-98,hideous jane
doyle-37-99,sir always know
doyle-37-100,humph
doyle-37-100,wickedness taken wherever
doyle-37-101,good people better hundred times better people possessed ideas views never entertained life quite refined exalted
doyle-37-102,deuce
doyle-37-103,way make pull hair head think cease entertain doubts
doyle-37-104,jane
doyle-37-105,shall get night sir must wait till morrow leave tale half told know sort security shall appear breakfast table finish
doyle-37-105,bye must mind rise hearth glass water must bring least say nothing
doyle-37-106,mocking changeling fairy born human bred
doyle-37-106,make feel felt twelve months
doyle-37-106,david evil spirit without aid harp
doyle-37-107,sir made decent
doyle-37-107,'ll leave travelling last three days believe tired
doyle-37-107,good night
doyle-37-108,word jane ladies house
doyle-37-109,laughed made escape still laughing ran upstairs
doyle-37-109,good idea
doyle-37-109,thought glee
doyle-37-109,means fretting melancholy come
doyle-37-110,early next morning heard astir wandering room another
doyle-37-110,soon mary came heard question miss eyre
doyle-37-110,room put
doyle-37-110,dry
doyle-37-110,go ask wants anything come
doyle-37-111,came soon thought prospect breakfast
doyle-37-111,entering room softly view discovered presence
doyle-37-111,mournful indeed witness vigorous spirit
doyle-37-111,sat chair still rest expectant evidently lines habitual sadness marking strong features
doyle-37-111,countenance reminded lamp quenched waiting lit alas
doyle-37-111,kindle lustre animated expression dependent another office
doyle-37-111,meant gay careless strong man touched heart quick still vivacity
doyle-37-112,bright sunny morning sir
doyle-37-112,rain gone tender shining shall walk soon
doyle-37-113,wakened glow features beamed
doyle-37-114,oh indeed
doyle-37-114,come
doyle-37-114,gone vanished
doyle-37-114,heard kind hour ago singing high wood song music rising sun rays
doyle-37-114,melody earth concentrated jane 's tongue ear glad naturally silent sunshine feel presence
doyle-37-115,water stood eyes hear dependence royal eagle chained forced entreat sparrow become
doyle-37-115,lachrymose dashed salt drops busied preparing breakfast
doyle-37-116,morning spent open air
doyle-37-116,led wet wild wood cheerful fields described brilliantly green flowers hedges looked refreshed blue sky
doyle-37-116,sought seat hidden lovely spot dry stump tree refuse let seated place knee
doyle-37-116,happier near apart
doyle-37-116,pilot lay beside us quiet
doyle-37-116,broke suddenly arms
doyle-37-117,cruel cruel
doyle-37-117,oh jane feel discovered fled thornfield nowhere find examining apartment ascertained taken money anything serve equivalent
doyle-37-117,pearl necklace given lay little casket trunks left corded locked prepared bridal tour
doyle-37-117,darling asked left destitute penniless
doyle-37-117,let hear
doyle-37-118,thus urged began narrative experience last year
doyle-37-118,softened considerably related three days wandering starvation told inflict unnecessary pain little say faithful heart deeper wished
doyle-37-119,left thus without means making way told intention
doyle-37-119,never forced mistress
doyle-37-119,violent seemed despair truth loved well tenderly tyrant given half fortune without much kiss return rather flung friendless wide world
doyle-37-119,endured certain confessed
doyle-37-120,well whatever sufferings short answered proceeded tell received moor house obtained office schoolmistress c accession fortune discovery relations followed due order
doyle-37-120,course st john rivers name came frequently progress tale
doyle-37-120,done name immediately taken
doyle-37-121,st john cousin
doyle-37-122,yes
doyle-37-123,spoken often
doyle-37-124,good man sir help liking
doyle-37-125,good man
doyle-37-125,mean respectable well conducted man fifty
doyle-37-125,mean
doyle-37-126,st john twenty nine sir
doyle-37-127,french say
doyle-37-127,person low stature phlegmatic plain
doyle-37-127,person whose goodness consists rather vice virtue
doyle-37-128,active
doyle-37-128,great exalted deeds lives perform
doyle-37-129,brain
doyle-37-129,probably rather soft
doyle-37-129,means well shoulders hear talk
doyle-37-130,talks little sir say ever point
doyle-37-130,brain first rate think impressible vigorous
doyle-37-131,able man
doyle-37-132,truly able
doyle-37-133,thoroughly educated man
doyle-37-134,st john accomplished profound scholar
doyle-37-135,manners think taste
doyle-37-136,never mentioned manners unless bad taste must suit polished calm gentlemanlike
doyle-37-137,appearance forget description gave appearance sort raw curate half strangled white thick high eh
doyle-37-138,st john dresses well
doyle-37-138,handsome man tall fair blue eyes grecian profile
doyle-37-139,aside
doyle-37-139,jane
doyle-37-140,yes rochester liked asked
doyle-37-141,perceived course drift interlocutor
doyle-37-141,jealousy got hold sting salutary gave fang melancholy
doyle-37-141,therefore immediately charm snake
doyle-37-142,perhaps rather sit longer knee miss eyre
doyle-37-142,next somewhat unexpected observation
doyle-37-143,rochester
doyle-37-144,picture drawn rather overwhelming contrast
doyle-37-144,words graceful apollo present imagination tall fair blue eyed grecian profile
doyle-37-144,eyes dwell vulcan real brown broad shouldered blind lame bargain
doyle-37-145,never thought certainly rather vulcan sir
doyle-37-146,well leave ma'am go retained firmer grasp ever pleased answer question two
doyle-37-146,paused
doyle-37-147,questions
doyle-37-147,rochester
doyle-37-148,followed cross examination
doyle-37-149,st john made schoolmistress morton knew cousin
doyle-37-150,yes
doyle-37-151,often
doyle-37-151,visit school sometimes
doyle-37-152,daily
doyle-37-153,approve plans jane
doyle-37-153,know clever talented creature
doyle-37-154,approved yes
doyle-37-155,discover many things expected find
doyle-37-155,accomplishments ordinary
doyle-37-156,n't know
doyle-37-157,little cottage near school say ever come
doyle-37-159,evening
doyle-37-160,twice
doyle-37-161,pause
doyle-37-162,long reside sisters discovered
doyle-37-163,five months
doyle-37-164,rivers spend much ladies family
doyle-37-165,yes back parlour study sat near window table
doyle-37-166,study much
doyle-37-167,good deal
doyle-37-169,hindostanee
doyle-37-170,meantime
doyle-37-171,learnt german first
doyle-37-172,teach
doyle-37-173,understand german
doyle-37-174,teach nothing
doyle-37-175,little hindostanee
doyle-37-176,rivers taught hindostanee
doyle-37-177,yes sir
doyle-37-178,sisters also
doyle-37-182,ask learn
doyle-37-184,wished teach
doyle-37-185,yes
doyle-37-186,second pause
doyle-37-187,wish
doyle-37-187,use hindostanee
doyle-37-188,intended go india
doyle-37-189,ah
doyle-37-189,reach root matter
doyle-37-189,wanted marry
doyle-37-190,asked marry
doyle-37-191,fiction invention vex
doyle-37-192,beg pardon literal truth asked stiff point ever
doyle-37-193,miss eyre repeat leave
doyle-37-193,often say thing
doyle-37-193,remain pertinaciously perched knee given notice quit
doyle-37-194,comfortable
doyle-37-195,jane comfortable heart cousin st john
doyle-37-195,oh till moment thought little jane mine
doyle-37-195,belief loved even left sweet much bitter
doyle-37-195,long parted hot tears wept separation never thought mourning loving another
doyle-37-195,useless
doyle-37-195,jane leave go marry rivers
doyle-37-196,shake sir push away 'll leave accord
doyle-37-197,jane ever tone voice still hope sounds
doyle-37-197,hear back year
doyle-37-197,forget formed new tie
doyle-37-197,fool go
doyle-37-198,must go sir
doyle-37-199,way husband chosen
doyle-37-201,know st john rivers
doyle-37-202,husband ever
doyle-37-202,love love
doyle-37-202,loves love love beautiful young lady called rosamond
doyle-37-202,wanted marry thought make suitable missionary 's wife done
doyle-37-202,good great severe cold iceberg
doyle-37-202,sir happy side near
doyle-37-202,indulgence fondness
doyle-37-202,sees nothing attractive even youth useful mental points
doyle-37-202,must leave sir go
doyle-37-203,shuddered involuntarily clung instinctively closer blind beloved master
doyle-37-203,smiled
doyle-37-204,jane
doyle-37-204,true
doyle-37-204,really state matters rivers
doyle-37-205,absolutely sir
doyle-37-205,oh need jealous
doyle-37-205,wanted tease little make less sad thought anger better grief
doyle-37-205,wish love much love proud content
doyle-37-205,heart sir belongs remain fate exile rest presence ever
doyle-37-206,kissed painful thoughts darkened aspect
doyle-37-207,vision
doyle-37-207,crippled strength
doyle-37-207,murmured
doyle-37-208,caressed order soothe
doyle-37-208,knew thinking wanted speak dared
doyle-37-208,turned aside face minute saw tear sealed eyelid trickle cheek
doyle-37-208,heart swelled
doyle-37-209,better old lightning struck chestnut tree thornfield orchard remarked ere long
doyle-37-209,right ruin bid cover decay freshness
doyle-37-210,ruin sir lightning struck tree green vigorous
doyle-37-210,plants grow roots whether ask take delight shadow grow lean towards wind round strength offers safe prop
doyle-37-211,smiled gave comfort
doyle-37-212,speak friends jane
doyle-37-212,asked
doyle-37-213,yes friends answered rather hesitatingly knew meant friends tell word employ
doyle-37-213,helped
doyle-37-214,ah
doyle-37-214,jane
doyle-37-214,want wife
doyle-37-215,sir
doyle-37-216,yes news
doyle-37-217,course nothing
doyle-37-218,unwelcome news
doyle-37-219,depends circumstances sir choice
doyle-37-220,shall make jane
doyle-37-220,abide decision
doyle-37-221,choose sir loves best
doyle-37-222,least choose love best
doyle-37-222,jane marry
doyle-37-223,yes sir
doyle-37-224,poor blind man lead
doyle-37-225,yes sir
doyle-37-226,crippled man twenty years older wait
doyle-37-227,yes sir
doyle-37-228,truly jane
doyle-37-229,truly sir
doyle-37-230,oh
doyle-37-230,darling
doyle-37-230,god bless reward
doyle-37-231,rochester ever good deed life ever thought good thought ever prayed sincere blameless prayer ever wished wish
